timestamp,day,hour,route,weather,distance_m,travel_time_s,traffic_delay_s,traffic_length_m,congestion_ratio
2026-04-23 17:00,Thursday,17,Berger-Lagos Island,Light/Moderate Rain,26509,4558,1735,9531,1.61
2026-04-23 17:30,Thursday,17,Berger-Lagos Island,Light/Moderate Rain,26927,4822,1955,4354,1.68
2026-04-23 18:00,Thursday,18,Berger-Lagos Island,Wet Roads (residual),26240,4429,1635,13472,1.59
2026-04-23 18:30,Thursday,18,Berger-Lagos Island,Wet Roads (residual),26673,4563,1724,7886,1.61
2026-04-23 19:00,Thursday,19,Berger-Lagos Island,Wet Roads (residual),27123,4487,1599,12432,1.55
2026-04-23 19:15,Thursday,19,Berger-Lagos Island,Wet Roads (residual),26539,4249,1424,8567,1.5
2026-04-23 19:30,Thursday,19,Berger-Lagos Island,Wet Roads (residual),26770,4345,1495,10679,1.52
2026-04-23 19:45,Thursday,19,Berger-Lagos Island,Wet Roads (residual),26724,4099,1254,7664,1.44
2026-04-23 20:15,Thursday,20,Berger-Lagos Island,"Rain, Partially cloudy",26654,3645,807,6131,1.28
2026-04-23 21:15,Thursday,21,Berger-Lagos Island,"Rain, Partially cloudy",26309,3244,443,3288,1.16
2026-04-23 21:30,Thursday,21,Berger-Lagos Island,"Rain, Partially cloudy",26441,3008,193,1804,1.07
2026-04-23 21:45,Thursday,21,Berger-Lagos Island,"Rain, Partially cloudy",26707,3040,197,1537,1.07
2026-04-23 22:45,Thursday,22,Berger-Lagos Island,"Rain, Partially cloudy",26277,2928,131,1168,1.05
2026-04-23 23:15,Thursday,23,Berger-Lagos Island,"Rain, Partially cloudy",26618,2834,0,0,1.0
2026-04-23 23:45,Thursday,23,Berger-Lagos Island,"Rain, Partially cloudy",26781,3068,216,1327,1.08
2026-04-24 00:00,Friday,0,Berger-Lagos Island,"Rain, Partially cloudy",27014,3046,169,789,1.06
2026-04-24 00:30,Friday,0,Berger-Lagos Island,"Rain, Partially cloudy",26590,3163,332,2220,1.12
2026-04-24 00:45,Friday,0,Berger-Lagos Island,"Rain, Partially cloudy",26643,3103,266,1292,1.09
2026-04-24 01:15,Friday,1,Berger-Lagos Island,"Rain, Partially cloudy",26000,3018,250,1386,1.09
2026-04-24 01:30,Friday,1,Berger-Lagos Island,"Rain, Partially cloudy",27157,3118,227,1820,1.08
2026-04-24 02:00,Friday,2,Berger-Lagos Island,"Rain, Partially cloudy",26000,3058,290,2881,1.1
2026-04-24 02:15,Friday,2,Berger-Lagos Island,"Rain, Partially cloudy",26118,2916,135,1087,1.05
2026-04-24 02:30,Friday,2,Berger-Lagos Island,"Rain, Partially cloudy",27075,3285,402,2952,1.14
2026-04-24 02:45,Friday,2,Berger-Lagos Island,"Rain, Partially cloudy",26908,3037,172,1312,1.06
2026-04-24 03:15,Friday,3,Berger-Lagos Island,"Rain, Partially cloudy",26549,2827,0,0,1.0
2026-04-24 03:30,Friday,3,Berger-Lagos Island,"Rain, Partially cloudy",26607,2833,0,0,1.0
2026-04-24 03:45,Friday,3,Berger-Lagos Island,"Rain, Partially cloudy",26289,2799,0,0,1.0
2026-04-24 04:30,Friday,4,Berger-Lagos Island,"Rain, Partially cloudy",26327,2946,143,880,1.05
2026-04-24 05:00,Friday,5,Berger-Lagos Island,"Rain, Partially cloudy",26448,2816,0,0,1.0
2026-04-24 05:15,Friday,5,Berger-Lagos Island,"Rain, Partially cloudy",26134,2930,148,1060,1.05
2026-04-24 05:30,Friday,5,Berger-Lagos Island,"Rain, Partially cloudy",26813,2995,140,959,1.05
2026-04-24 05:45,Friday,5,Berger-Lagos Island,"Rain, Partially cloudy",26677,3115,275,1609,1.1
2026-04-24 06:00,Friday,6,Berger-Lagos Island,"Rain, Partially cloudy",26810,3042,187,1232,1.07
2026-04-24 06:30,Friday,6,Berger-Lagos Island,"Rain, Partially cloudy",27191,3025,130,602,1.04
2026-04-24 06:45,Friday,6,Berger-Lagos Island,"Rain, Partially cloudy",26411,3033,221,1735,1.08
2026-04-24 07:00,Friday,7,Berger-Lagos Island,"Rain, Partially cloudy",27032,3175,297,1629,1.1
2026-04-24 07:45,Friday,7,Berger-Lagos Island,"Rain, Partially cloudy",26579,3364,535,3370,1.19
2026-04-24 08:00,Friday,8,Berger-Lagos Island,"Rain, Partially cloudy",26591,3395,564,4483,1.2
2026-04-24 08:30,Friday,8,Berger-Lagos Island,"Rain, Partially cloudy",27453,3451,528,2794,1.18
2026-04-24 08:45,Friday,8,Berger-Lagos Island,"Rain, Partially cloudy",27168,3543,651,3690,1.23
2026-04-24 09:00,Friday,9,Berger-Lagos Island,"Rain, Partially cloudy",27153,3427,536,3181,1.19
2026-04-24 09:15,Friday,9,Berger-Lagos Island,"Rain, Partially cloudy",26454,3214,398,1980,1.14
2026-04-24 09:45,Friday,9,Berger-Lagos Island,"Rain, Partially cloudy",26712,3077,233,971,1.08
2026-04-24 10:00,Friday,10,Berger-Lagos Island,Heavy Rain,27151,5051,2160,9855,1.75
2026-04-24 10:15,Friday,10,Berger-Lagos Island,Heavy Rain,27276,5052,2148,13086,1.74
2026-04-24 10:45,Friday,10,Berger-Lagos Island,Heavy Rain,27064,4925,2044,17572,1.71
2026-04-24 11:15,Friday,11,Berger-Lagos Island,Heavy Rain,26853,4928,2069,13837,1.72
2026-04-24 11:30,Friday,11,Berger-Lagos Island,Heavy Rain,27279,5252,2347,24828,1.81
2026-04-24 12:30,Friday,12,Berger-Lagos Island,Heavy Rain,26840,5496,2638,25934,1.92
2026-04-24 12:45,Friday,12,Berger-Lagos Island,Heavy Rain,26639,5469,2633,15413,1.93
2026-04-24 13:00,Friday,13,Berger-Lagos Island,Heavy Rain,27048,5255,2376,14962,1.82
2026-04-24 13:15,Friday,13,Berger-Lagos Island,Heavy Rain,27011,5237,2361,31427,1.82
2026-04-24 13:45,Friday,13,Berger-Lagos Island,Heavy Rain,27178,5479,2586,20386,1.89
2026-04-24 14:00,Friday,14,Berger-Lagos Island,Heavy Rain,26990,5489,2615,18692,1.91
2026-04-24 14:30,Friday,14,Berger-Lagos Island,Heavy Rain,26604,5031,2198,18697,1.78
2026-04-24 14:45,Friday,14,Berger-Lagos Island,Heavy Rain,27231,4896,1997,18721,1.69
2026-04-24 15:00,Friday,15,Berger-Lagos Island,Heavy Rain,27146,4674,1784,19909,1.62
2026-04-24 15:15,Friday,15,Berger-Lagos Island,Heavy Rain,26891,4947,2084,12278,1.73
2026-04-24 15:30,Friday,15,Berger-Lagos Island,Heavy Rain,26791,5055,2203,15997,1.77
2026-04-24 15:45,Friday,15,Berger-Lagos Island,Heavy Rain,26906,5419,2555,24226,1.89
2026-04-24 16:00,Friday,16,Berger-Lagos Island,Heavy Rain,27042,5725,2846,24406,1.99
2026-04-24 16:15,Friday,16,Berger-Lagos Island,Heavy Rain,26591,5774,2943,24041,2.04
2026-04-24 16:30,Friday,16,Berger-Lagos Island,Heavy Rain,27078,6258,3375,38593,2.17
2026-04-24 16:45,Friday,16,Berger-Lagos Island,Heavy Rain,26820,6715,3860,43835,2.35
2026-04-24 17:00,Friday,17,Berger-Lagos Island,Heavy Rain,26781,6922,4071,29531,2.43
2026-04-24 17:15,Friday,17,Berger-Lagos Island,Heavy Rain,26765,7065,4215,37018,2.48
2026-04-24 17:30,Friday,17,Berger-Lagos Island,Heavy Rain,26889,7323,4460,41489,2.56
2026-04-24 17:45,Friday,17,Berger-Lagos Island,Heavy Rain,27188,7682,4787,26590,2.65
2026-04-24 18:00,Friday,18,Berger-Lagos Island,Heavy Rain,27183,7543,4649,26892,2.61
2026-04-24 18:15,Friday,18,Berger-Lagos Island,Heavy Rain,26518,7495,4672,23059,2.65
2026-04-24 18:30,Friday,18,Berger-Lagos Island,Heavy Rain,27128,7671,4783,35038,2.66
2026-04-24 18:45,Friday,18,Berger-Lagos Island,Heavy Rain,26715,7225,4381,40368,2.54
2026-04-24 19:00,Friday,19,Berger-Lagos Island,Heavy Rain,26946,7322,4453,37492,2.55
2026-04-24 19:15,Friday,19,Berger-Lagos Island,Heavy Rain,26926,7126,4259,27906,2.49
2026-04-24 19:30,Friday,19,Berger-Lagos Island,Heavy Rain,26838,6789,3931,33011,2.38
2026-04-24 19:45,Friday,19,Berger-Lagos Island,Heavy Rain,26748,6219,3371,22670,2.18
2026-04-24 20:15,Friday,20,Berger-Lagos Island,Wet Roads (residual),27165,4172,1279,7914,1.44
2026-04-24 20:30,Friday,20,Berger-Lagos Island,Wet Roads (residual),27029,4105,1227,6861,1.43
2026-04-24 21:15,Friday,21,Berger-Lagos Island,Wet Roads (residual),27111,3860,974,8611,1.34
2026-04-24 21:30,Friday,21,Berger-Lagos Island,Wet Roads (residual),26462,3662,845,6074,1.3
2026-04-24 22:00,Friday,22,Berger-Lagos Island,"Rain, Partially cloudy",26696,2953,111,497,1.04
2026-04-24 22:15,Friday,22,Berger-Lagos Island,"Rain, Partially cloudy",27017,2915,38,211,1.01
2026-04-24 22:30,Friday,22,Berger-Lagos Island,"Rain, Partially cloudy",26808,2864,10,84,1.0
2026-04-24 22:45,Friday,22,Berger-Lagos Island,"Rain, Partially cloudy",26953,3010,141,755,1.05
2026-04-24 23:00,Friday,23,Berger-Lagos Island,"Rain, Partially cloudy",27112,2887,0,0,1.0
2026-04-24 23:15,Friday,23,Berger-Lagos Island,"Rain, Partially cloudy",26559,2864,36,307,1.01
2026-04-24 23:30,Friday,23,Berger-Lagos Island,"Rain, Partially cloudy",26782,2970,119,1158,1.04
2026-04-24 23:45,Friday,23,Berger-Lagos Island,"Rain, Partially cloudy",26931,2891,23,154,1.01
2026-04-25 00:00,Saturday,0,Berger-Lagos Island,"Rain, Partially cloudy",27121,2911,23,168,1.01
2026-04-25 00:15,Saturday,0,Berger-Lagos Island,"Rain, Partially cloudy",26977,2919,46,276,1.02
2026-04-25 00:30,Saturday,0,Berger-Lagos Island,"Rain, Partially cloudy",26308,2801,0,0,1.0
2026-04-25 00:45,Saturday,0,Berger-Lagos Island,"Rain, Partially cloudy",27288,2905,0,0,1.0
2026-04-25 01:00,Saturday,1,Berger-Lagos Island,"Rain, Partially cloudy",26568,2829,0,0,1.0
2026-04-25 01:15,Saturday,1,Berger-Lagos Island,"Rain, Partially cloudy",26735,2846,0,0,1.0
2026-04-25 01:30,Saturday,1,Berger-Lagos Island,"Rain, Partially cloudy",26910,2935,70,394,1.02
2026-04-25 01:45,Saturday,1,Berger-Lagos Island,"Rain, Partially cloudy",26727,2846,0,0,1.0
2026-04-25 02:15,Saturday,2,Berger-Lagos Island,"Rain, Partially cloudy",26870,2903,42,315,1.01
2026-04-25 02:45,Saturday,2,Berger-Lagos Island,"Rain, Partially cloudy",26432,2848,34,192,1.01
2026-04-25 03:00,Saturday,3,Berger-Lagos Island,"Rain, Partially cloudy",27029,2928,51,330,1.02
2026-04-25 03:15,Saturday,3,Berger-Lagos Island,"Rain, Partially cloudy",27176,2927,34,233,1.01
2026-04-25 04:15,Saturday,4,Berger-Lagos Island,"Rain, Partially cloudy",26369,2825,17,98,1.01
2026-04-25 04:30,Saturday,4,Berger-Lagos Island,"Rain, Partially cloudy",27166,2987,94,669,1.03
2026-04-25 05:00,Saturday,5,Berger-Lagos Island,Light/Moderate Rain,26619,4266,1432,9019,1.51
2026-04-25 05:45,Saturday,5,Berger-Lagos Island,Light/Moderate Rain,27040,4223,1345,7987,1.47
2026-04-25 06:15,Saturday,6,Berger-Lagos Island,Light/Moderate Rain,26364,4264,1457,5620,1.52
2026-04-25 06:30,Saturday,6,Berger-Lagos Island,Light/Moderate Rain,27211,4208,1311,7434,1.45
2026-04-25 06:45,Saturday,6,Berger-Lagos Island,Light/Moderate Rain,26634,4486,1651,11186,1.58
2026-04-25 07:00,Saturday,7,Berger-Lagos Island,Light/Moderate Rain,27446,4555,1633,15664,1.56
2026-04-25 08:00,Saturday,8,Berger-Lagos Island,Light/Moderate Rain,27114,4635,1748,11593,1.61
2026-04-25 08:15,Saturday,8,Berger-Lagos Island,Light/Moderate Rain,26451,4638,1822,11313,1.65
2026-04-25 08:45,Saturday,8,Berger-Lagos Island,Light/Moderate Rain,27290,4750,1845,13737,1.63
2026-04-25 09:00,Saturday,9,Berger-Lagos Island,Light/Moderate Rain,27398,4743,1826,15211,1.63
2026-04-25 09:15,Saturday,9,Berger-Lagos Island,Light/Moderate Rain,26740,4817,1970,9971,1.69
2026-04-25 10:00,Saturday,10,Berger-Lagos Island,Wet Roads (residual),26122,3790,1009,7048,1.36
2026-04-25 10:30,Saturday,10,Berger-Lagos Island,Wet Roads (residual),26513,3910,1088,5161,1.39
2026-04-25 11:15,Saturday,11,Berger-Lagos Island,Light/Moderate Rain,26496,4977,2156,14991,1.76
2026-04-25 11:45,Saturday,11,Berger-Lagos Island,Light/Moderate Rain,26534,4887,2062,10843,1.73
2026-04-25 12:00,Saturday,12,Berger-Lagos Island,Light/Moderate Rain,26928,4937,2070,16288,1.72
2026-04-25 12:15,Saturday,12,Berger-Lagos Island,Light/Moderate Rain,27284,4931,2026,12343,1.7
2026-04-25 12:45,Saturday,12,Berger-Lagos Island,Light/Moderate Rain,27045,4992,2112,12838,1.73
2026-04-25 13:00,Saturday,13,Berger-Lagos Island,Light/Moderate Rain,26975,4888,2016,8377,1.7
2026-04-25 13:15,Saturday,13,Berger-Lagos Island,Light/Moderate Rain,27063,4821,1940,8958,1.67
2026-04-25 13:30,Saturday,13,Berger-Lagos Island,Light/Moderate Rain,26383,4739,1930,13894,1.69
2026-04-25 13:45,Saturday,13,Berger-Lagos Island,Light/Moderate Rain,26301,4666,1866,15388,1.67
2026-04-25 14:00,Saturday,14,Berger-Lagos Island,Wet Roads (residual),26425,3601,788,5356,1.28
2026-04-25 14:45,Saturday,14,Berger-Lagos Island,Wet Roads (residual),26419,3560,747,4950,1.27
2026-04-25 15:00,Saturday,15,Berger-Lagos Island,Wet Roads (residual),26043,3427,654,4679,1.24
2026-04-25 15:15,Saturday,15,Berger-Lagos Island,Wet Roads (residual),26043,3615,842,4197,1.3
2026-04-25 15:30,Saturday,15,Berger-Lagos Island,Wet Roads (residual),27331,3793,883,5769,1.3
2026-04-25 15:45,Saturday,15,Berger-Lagos Island,Wet Roads (residual),26623,3604,770,6593,1.27
2026-04-25 16:00,Saturday,16,Berger-Lagos Island,Light/Moderate Rain,26559,4630,1802,10407,1.64
2026-04-25 16:15,Saturday,16,Berger-Lagos Island,Light/Moderate Rain,26851,4706,1847,16505,1.65
2026-04-25 16:30,Saturday,16,Berger-Lagos Island,Light/Moderate Rain,26732,4845,1999,12118,1.7
2026-04-25 16:45,Saturday,16,Berger-Lagos Island,Light/Moderate Rain,27091,4799,1914,12220,1.66
2026-04-25 17:15,Saturday,17,Berger-Lagos Island,Light/Moderate Rain,26677,4866,2026,16658,1.71
2026-04-25 17:30,Saturday,17,Berger-Lagos Island,Light/Moderate Rain,26357,4901,2095,16503,1.75
2026-04-25 18:00,Saturday,18,Berger-Lagos Island,Light/Moderate Rain,27217,5054,2156,14233,1.74
2026-04-25 18:15,Saturday,18,Berger-Lagos Island,Light/Moderate Rain,26965,5047,2176,11379,1.76
2026-04-25 18:30,Saturday,18,Berger-Lagos Island,Light/Moderate Rain,27137,4876,1987,11918,1.69
2026-04-25 18:45,Saturday,18,Berger-Lagos Island,Light/Moderate Rain,26510,4713,1890,13488,1.67
2026-04-25 19:15,Saturday,19,Berger-Lagos Island,Light/Moderate Rain,26787,4774,1922,13794,1.67
2026-04-25 19:30,Saturday,19,Berger-Lagos Island,Light/Moderate Rain,26947,4517,1648,10248,1.57
2026-04-25 20:00,Saturday,20,Berger-Lagos Island,Wet Roads (residual),26784,3536,685,4650,1.24
2026-04-25 20:15,Saturday,20,Berger-Lagos Island,Wet Roads (residual),26788,3425,573,3469,1.2
2026-04-25 20:30,Saturday,20,Berger-Lagos Island,Wet Roads (residual),27097,3477,592,2953,1.21
2026-04-25 20:45,Saturday,20,Berger-Lagos Island,Wet Roads (residual),27097,3528,643,4067,1.22
2026-04-25 21:15,Saturday,21,Berger-Lagos Island,Wet Roads (residual),26365,3287,480,2758,1.17
2026-04-25 21:30,Saturday,21,Berger-Lagos Island,Wet Roads (residual),26854,3406,547,3359,1.19
2026-04-25 22:45,Saturday,22,Berger-Lagos Island,"Rain, Partially cloudy",26265,2838,41,341,1.01
2026-04-25 23:15,Saturday,23,Berger-Lagos Island,"Rain, Partially cloudy",26556,2851,24,177,1.01
2026-04-25 23:30,Saturday,23,Berger-Lagos Island,"Rain, Partially cloudy",26913,2865,0,0,1.0
2026-04-25 23:45,Saturday,23,Berger-Lagos Island,"Rain, Partially cloudy",26678,2840,0,0,1.0
2026-04-26 00:30,Sunday,0,Berger-Lagos Island,Light/Moderate Rain,26990,3735,862,7034,1.3
2026-04-26 00:45,Sunday,0,Berger-Lagos Island,Light/Moderate Rain,26713,3690,846,6351,1.3
2026-04-26 01:00,Sunday,1,Berger-Lagos Island,Light/Moderate Rain,26747,3822,974,4908,1.34
2026-04-26 01:30,Sunday,1,Berger-Lagos Island,Light/Moderate Rain,26620,3714,880,5601,1.31
2026-04-26 01:45,Sunday,1,Berger-Lagos Island,Light/Moderate Rain,26849,3702,844,6380,1.3
2026-04-26 02:15,Sunday,2,Berger-Lagos Island,Light/Moderate Rain,26983,3756,883,4499,1.31
2026-04-26 02:30,Sunday,2,Berger-Lagos Island,Light/Moderate Rain,26619,3734,900,6944,1.32
2026-04-26 02:45,Sunday,2,Berger-Lagos Island,Light/Moderate Rain,27370,3777,863,5320,1.3
2026-04-26 03:00,Sunday,3,Berger-Lagos Island,Light/Moderate Rain,26783,3635,783,4734,1.27
2026-04-26 03:15,Sunday,3,Berger-Lagos Island,Light/Moderate Rain,26278,3663,865,4254,1.31
2026-04-26 03:45,Sunday,3,Berger-Lagos Island,Light/Moderate Rain,26736,3649,803,5302,1.28
2026-04-26 04:00,Sunday,4,Berger-Lagos Island,Light/Moderate Rain,26496,3724,903,6190,1.32
2026-04-26 04:30,Sunday,4,Berger-Lagos Island,Light/Moderate Rain,26151,3662,878,6596,1.32
2026-04-26 04:45,Sunday,4,Berger-Lagos Island,Light/Moderate Rain,26210,3531,741,5384,1.27
2026-04-26 05:15,Sunday,5,Berger-Lagos Island,Light/Moderate Rain,27205,3881,985,8821,1.34
2026-04-26 05:30,Sunday,5,Berger-Lagos Island,Light/Moderate Rain,26813,3769,914,3745,1.32
2026-04-26 05:45,Sunday,5,Berger-Lagos Island,Light/Moderate Rain,26522,3662,839,8183,1.3
2026-04-26 06:00,Sunday,6,Berger-Lagos Island,Light/Moderate Rain,26828,3729,873,6395,1.31
2026-04-26 06:30,Sunday,6,Berger-Lagos Island,Light/Moderate Rain,26554,3777,950,4293,1.34
2026-04-26 06:45,Sunday,6,Berger-Lagos Island,Light/Moderate Rain,26777,3767,916,5365,1.32
2026-04-26 07:00,Sunday,7,Berger-Lagos Island,Light/Moderate Rain,26344,3726,922,5876,1.33
2026-04-26 07:15,Sunday,7,Berger-Lagos Island,Light/Moderate Rain,27029,3799,922,6105,1.32
2026-04-26 07:45,Sunday,7,Berger-Lagos Island,Light/Moderate Rain,27213,4077,1180,4349,1.41
2026-04-26 08:00,Sunday,8,Berger-Lagos Island,Light/Moderate Rain,26738,4034,1187,8913,1.42
2026-04-26 08:15,Sunday,8,Berger-Lagos Island,Light/Moderate Rain,26551,4032,1206,7259,1.43
2026-04-26 08:30,Sunday,8,Berger-Lagos Island,Light/Moderate Rain,27129,4051,1163,7596,1.4
2026-04-26 08:45,Sunday,8,Berger-Lagos Island,Light/Moderate Rain,26770,4247,1396,7593,1.49
2026-04-26 09:15,Sunday,9,Berger-Lagos Island,Wet Roads (residual),26836,3481,624,2575,1.22
2026-04-26 09:30,Sunday,9,Berger-Lagos Island,Wet Roads (residual),26522,3478,655,4398,1.23
2026-04-26 09:45,Sunday,9,Berger-Lagos Island,Wet Roads (residual),26958,3582,711,4338,1.25
2026-04-26 10:00,Sunday,10,Berger-Lagos Island,Wet Roads (residual),26037,3236,464,2515,1.17
2026-04-26 10:15,Sunday,10,Berger-Lagos Island,Wet Roads (residual),26363,3319,512,3225,1.18
2026-04-26 11:30,Sunday,11,Berger-Lagos Island,"Rain, Partially cloudy",26444,3037,221,1558,1.08
2026-04-26 11:45,Sunday,11,Berger-Lagos Island,"Rain, Partially cloudy",26672,2927,87,562,1.03
2026-04-26 12:00,Sunday,12,Berger-Lagos Island,"Rain, Partially cloudy",26597,2984,152,559,1.05
2026-04-26 12:15,Sunday,12,Berger-Lagos Island,"Rain, Partially cloudy",26667,2956,117,785,1.04
2026-04-26 12:30,Sunday,12,Berger-Lagos Island,"Rain, Partially cloudy",27038,2948,70,361,1.02
2026-04-26 12:45,Sunday,12,Berger-Lagos Island,"Rain, Partially cloudy",26773,3083,233,1286,1.08
2026-04-26 13:00,Sunday,13,Berger-Lagos Island,"Rain, Partially cloudy",26261,3085,289,2274,1.1
2026-04-26 13:15,Sunday,13,Berger-Lagos Island,"Rain, Partially cloudy",26426,3039,225,1933,1.08
2026-04-26 14:00,Sunday,14,Berger-Lagos Island,"Rain, Partially cloudy",27050,2880,0,0,1.0
2026-04-26 14:15,Sunday,14,Berger-Lagos Island,"Rain, Partially cloudy",26964,2871,0,0,1.0
2026-04-26 14:30,Sunday,14,Berger-Lagos Island,"Rain, Partially cloudy",26293,3034,235,1380,1.08
2026-04-26 14:45,Sunday,14,Berger-Lagos Island,"Rain, Partially cloudy",26570,2876,48,287,1.02
2026-04-26 15:15,Sunday,15,Berger-Lagos Island,"Rain, Partially cloudy",26572,2944,115,456,1.04
2026-04-26 15:30,Sunday,15,Berger-Lagos Island,"Rain, Partially cloudy",26943,2986,117,1044,1.04
2026-04-26 16:00,Sunday,16,Berger-Lagos Island,"Rain, Partially cloudy",26382,3057,248,1771,1.09
2026-04-26 16:15,Sunday,16,Berger-Lagos Island,"Rain, Partially cloudy",26633,3050,215,1572,1.08
2026-04-26 16:30,Sunday,16,Berger-Lagos Island,"Rain, Partially cloudy",26500,3104,283,1790,1.1
2026-04-26 16:45,Sunday,16,Berger-Lagos Island,"Rain, Partially cloudy",26521,3127,303,1852,1.11
2026-04-26 17:00,Sunday,17,Berger-Lagos Island,"Rain, Partially cloudy",26815,3334,480,2904,1.17
2026-04-26 17:15,Sunday,17,Berger-Lagos Island,"Rain, Partially cloudy",26532,3244,419,3462,1.15
2026-04-26 17:30,Sunday,17,Berger-Lagos Island,"Rain, Partially cloudy",26604,3246,414,2967,1.15
2026-04-26 18:00,Sunday,18,Berger-Lagos Island,"Rain, Partially cloudy",27186,3341,447,4397,1.15
2026-04-26 18:15,Sunday,18,Berger-Lagos Island,"Rain, Partially cloudy",26796,3300,447,1697,1.16
2026-04-26 18:30,Sunday,18,Berger-Lagos Island,"Rain, Partially cloudy",26389,3115,305,1700,1.11
2026-04-26 18:45,Sunday,18,Berger-Lagos Island,"Rain, Partially cloudy",26489,3123,303,1070,1.11
2026-04-26 19:00,Sunday,19,Berger-Lagos Island,"Rain, Partially cloudy",26299,3143,343,2351,1.12
2026-04-26 20:15,Sunday,20,Berger-Lagos Island,"Rain, Partially cloudy",26786,2995,143,1161,1.05
2026-04-26 20:45,Sunday,20,Berger-Lagos Island,"Rain, Partially cloudy",26529,2925,100,746,1.04
2026-04-26 21:00,Sunday,21,Berger-Lagos Island,"Rain, Partially cloudy",26757,2874,25,163,1.01
2026-04-26 21:15,Sunday,21,Berger-Lagos Island,"Rain, Partially cloudy",26622,2973,138,530,1.05
2026-04-26 21:30,Sunday,21,Berger-Lagos Island,"Rain, Partially cloudy",26352,2940,134,741,1.05
2026-04-26 21:45,Sunday,21,Berger-Lagos Island,"Rain, Partially cloudy",27072,2882,0,0,1.0
2026-04-26 22:00,Sunday,22,Berger-Lagos Island,"Rain, Partially cloudy",27630,2942,0,0,1.0
2026-04-26 22:30,Sunday,22,Berger-Lagos Island,"Rain, Partially cloudy",26803,2878,24,182,1.01
2026-04-26 22:45,Sunday,22,Berger-Lagos Island,"Rain, Partially cloudy",26666,2886,47,293,1.02
2026-04-26 23:15,Sunday,23,Berger-Lagos Island,"Rain, Partially cloudy",26826,2953,97,202,1.03
2026-04-26 23:30,Sunday,23,Berger-Lagos Island,"Rain, Partially cloudy",26699,2898,56,361,1.02
2026-04-26 23:45,Sunday,23,Berger-Lagos Island,"Rain, Partially cloudy",26993,2874,0,0,1.0
2026-04-27 00:00,Monday,0,Berger-Lagos Island,Partially cloudy,26394,2974,164,1167,1.06
2026-04-27 00:15,Monday,0,Berger-Lagos Island,Partially cloudy,26202,2856,67,369,1.02
2026-04-27 00:45,Monday,0,Berger-Lagos Island,Partially cloudy,26801,3198,345,1908,1.12
2026-04-27 01:00,Monday,1,Berger-Lagos Island,Partially cloudy,26891,3249,386,2948,1.13
2026-04-27 01:15,Monday,1,Berger-Lagos Island,Partially cloudy,26862,3305,446,3130,1.16
2026-04-27 01:30,Monday,1,Berger-Lagos Island,Partially cloudy,26630,3262,426,2206,1.15
2026-04-27 02:00,Monday,2,Berger-Lagos Island,Partially cloudy,26387,3119,309,1868,1.11
2026-04-27 02:15,Monday,2,Berger-Lagos Island,Partially cloudy,26705,2939,95,620,1.03
